Ticker,Weight
EA,0.1796933040406968
IBM,0.16840171302536108
CB,0.1451940018759349
LEG,0.12258616050851628
EBAY,0.09669699216769638
ORLY,0.08520662313326559
CMG,0.07667026070378936
GRMN,0.06351691500969052
XL,0.03348829192660831
MHK,0.016188334900946982
IT,0.012357402707493787
AVGO,4.868745380817718e-18
BAC,1.4535085374883794e-18
MS,0.0
AXP,0.0
