Ticker,Weight
NoRisk,0.25
CB,0.1005294735990765
ORLY,0.09467175881007577
IBM,0.0932122189607327
GRMN,0.08489467756007275
EA,0.06519475528682159
AXP,0.05360300248656402
EBAY,0.047223051073669566
MS,0.045633789395514705
BAC,0.04552912792290936
CMG,0.04527777535768983
IT,0.04436997467877616
LEG,0.020569857370215116
XL,0.004704606595935402
MHK,0.004585930901946527
AVGO,1.6940658945086007e-19
