Ticker,Weight
CB,0.134039298132102
ORLY,0.12622901174676768
IBM,0.12428295861431027
GRMN,0.11319290341343033
EA,0.08692634038242877
AXP,0.07147066998208536
EBAY,0.06296406809822608
MS,0.060845052527352936
BAC,0.06070550389721248
CMG,0.060370367143586436
IT,0.05915996623836821
LEG,0.027426476493620153
XL,0.006272808794580535
MHK,0.006114574535928703
AVGO,2.2587545260114672e-19
