Ticker,Weight
NoRisk,0.5517906301589538
IBM,0.09426567071326027
EA,0.07869497008101012
LEG,0.07431861284385838
CB,0.05786570293596494
EBAY,0.04535903571337636
CMG,0.027683070489391226
ORLY,0.022476199860336388
XL,0.01979615488536614
GRMN,0.019656995232220996
MHK,0.00809295708626141
AXP,1.9244588561617704e-18
AVGO,1.8431436932253575e-18
IT,4.0657581468206416e-19
BAC,0.0
MS,0.0
