Date,Close/Last,Volume,Open,High,Low
09/08/2023,$0.14,410,$0.145,$0.145,$0.14
09/07/2023,$0.135,27550,$0.152,$0.152,$0.133
09/06/2023,$0.162,2000,$0.1495,$0.162,$0.1495
09/05/2023,$0.15,625,$0.15,$0.15,$0.15
09/01/2023,$0.14,4000,$0.14,$0.14,$0.14
08/31/2023,$0.142,1000,$0.142,$0.142,$0.142
08/30/2023,$0.142,2250,$0.152,$0.152,$0.142
08/29/2023,$0.15,20000,$0.15,$0.15,$0.15
08/28/2023,$0.142,2100,$0.15,$0.15,$0.14
08/25/2023,$0.14,118971,$0.147,$0.147,$0.131
08/24/2023,$0.16,14075,$0.144,$0.16,$0.144
08/23/2023,$0.145,3240,$0.16,$0.16,$0.1445
08/22/2023,$0.16,6040,$0.156,$0.1669,$0.156
08/21/2023,$0.138,N/A,$0.138,$0.138,$0.138
08/18/2023,$0.138,12500,$0.1545,$0.1545,$0.136
08/17/2023,$0.162,501,$0.162,$0.162,$0.162
08/16/2023,$0.153,11385,$0.167,$0.167,$0.153
08/15/2023,$0.14,12200,$0.14,$0.14,$0.14
08/14/2023,$0.14,48600,$0.1395,$0.167,$0.1295
08/11/2023,$0.1445,24673,$0.159,$0.159,$0.13
08/10/2023,$0.1445,8410,$0.161,$0.161,$0.13
08/09/2023,$0.1505,58237,$0.164,$0.164,$0.1382
08/08/2023,$0.16,31882,$0.163,$0.163,$0.136
08/07/2023,$0.168,30401,$0.168,$0.168,$0.136
08/04/2023,$0.1545,7069,$0.182,$0.182,$0.1545
08/03/2023,$0.136,4245,$0.1607,$0.1607,$0.136
08/02/2023,$0.13,8060,$0.1381,$0.1381,$0.13
08/01/2023,$0.1407,14400,$0.154,$0.154,$0.125
07/31/2023,$0.142,63700,$0.156,$0.156,$0.128
07/28/2023,$0.1272,3000,$0.1311,$0.1311,$0.1272
07/27/2023,$0.1255,7794,$0.134,$0.134,$0.125
07/26/2023,$0.15,3100,$0.135,$0.15,$0.135
07/25/2023,$0.128,86450,$0.14,$0.142,$0.125
07/24/2023,$0.129,75289,$0.14,$0.14,$0.118
07/21/2023,$0.14,147858,$0.14,$0.14,$0.117
07/20/2023,$0.125,54934,$0.141,$0.141,$0.12
07/19/2023,$0.12,189300,$0.138,$0.138,$0.113
07/18/2023,$0.12,32365,$0.128,$0.14,$0.115
07/17/2023,$0.141,22611,$0.144,$0.144,$0.13
07/14/2023,$0.137,7102,$0.144,$0.144,$0.13
07/13/2023,$0.1332,37348,$0.13,$0.135,$0.125
07/12/2023,$0.135,49500,$0.135,$0.146,$0.135
07/11/2023,$0.129,71826,$0.14,$0.14,$0.113
07/10/2023,$0.14,100376,$0.147,$0.147,$0.13
07/07/2023,$0.148,50596,$0.147,$0.148,$0.13
07/06/2023,$0.1283,23536,$0.109,$0.13,$0.109
07/05/2023,$0.1238,121360,$0.126,$0.1265,$0.116
07/03/2023,$0.115,277576,$0.1083,$0.118,$0.1051
06/30/2023,$0.1082,588299,$0.1139,$0.115,$0.0945
06/29/2023,$0.108,467203,$0.112,$0.112,$0.105
06/28/2023,$0.115,375212,$0.1414,$0.1414,$0.09
06/27/2023,$0.11,106534,$0.13,$0.1393,$0.105
06/26/2023,$0.1258,48272,$0.1407,$0.1407,$0.0999
06/23/2023,$0.1393,800,$0.07,$0.1393,$0.07
06/22/2023,$0.07,200,$0.07,$0.07,$0.07
06/21/2023,$0.07,N/A,$0.07,$0.07,$0.07
06/20/2023,$0.07,N/A,$0.07,$0.07,$0.07
06/16/2023,$0.07,N/A,$0.07,$0.07,$0.07
06/15/2023,$0.07,100,$0.07,$0.07,$0.07
06/14/2023,$0.07,N/A,$0.07,$0.07,$0.07
06/13/2023,$0.07,N/A,$0.07,$0.07,$0.07
06/12/2023,$0.07,N/A,$0.07,$0.07,$0.07
06/09/2023,$0.07,1000,$0.07,$0.07,$0.07
06/08/2023,$0.1473,N/A,$0.1473,$0.1473,$0.1473
06/07/2023,$0.1473,100,$0.1473,$0.1473,$0.1473
06/06/2023,$0.15,N/A,$0.15,$0.15,$0.15
06/05/2023,$0.15,720,$0.15,$0.15,$0.15
06/02/2023,$0.15,N/A,$0.15,$0.15,$0.15
06/01/2023,$0.15,N/A,$0.15,$0.15,$0.15
05/31/2023,$0.15,3400,$0.15,$0.15,$0.15
05/30/2023,$0.18,N/A,$0.18,$0.18,$0.18
05/26/2023,$0.18,N/A,$0.18,$0.18,$0.18
05/25/2023,$0.18,N/A,$0.18,$0.18,$0.18
05/24/2023,$0.18,N/A,$0.18,$0.18,$0.18
05/23/2023,$0.18,280,$0.18,$0.18,$0.18
05/22/2023,$0.18,1000,$0.18,$0.18,$0.18
05/19/2023,$0.1774,5400,$0.1803,$0.1803,$0.1774
05/18/2023,$0.1872,N/A,$0.1872,$0.1872,$0.1872
05/17/2023,$0.1872,450,$0.187,$0.1872,$0.187
05/16/2023,$0.11,600,$0.11,$0.11,$0.11
05/15/2023,$0.141,N/A,$0.141,$0.141,$0.141
05/12/2023,$0.141,100,$0.141,$0.141,$0.141
05/11/2023,$0.1921,850,$0.1925,$0.1925,$0.1921
05/10/2023,$0.1843,N/A,$0.1843,$0.1843,$0.1843
05/09/2023,$0.1843,N/A,$0.1843,$0.1843,$0.1843
05/08/2023,$0.1843,550,$0.1843,$0.1843,$0.1843
05/05/2023,$0.15,20000,$0.15,$0.15,$0.15
05/04/2023,$0.15,N/A,$0.15,$0.15,$0.15
05/03/2023,$0.15,22000,$0.15,$0.15,$0.15
05/02/2023,$0.1939,N/A,$0.1939,$0.1939,$0.1939
05/01/2023,$0.1939,1256,$0.1541,$0.1941,$0.1541
04/28/2023,$0.1939,450,$0.1939,$0.1939,$0.1939
04/27/2023,$0.20,N/A,$0.20,$0.20,$0.20
04/26/2023,$0.20,N/A,$0.20,$0.20,$0.20
04/25/2023,$0.20,N/A,$0.20,$0.20,$0.20
04/24/2023,$0.20,1001,$0.20,$0.20,$0.20
04/21/2023,$0.20,3350,$0.20,$0.20,$0.20
04/20/2023,$0.1476,5400,$0.199,$0.199,$0.1476
04/19/2023,$0.20,N/A,$0.20,$0.20,$0.20
04/18/2023,$0.20,N/A,$0.20,$0.20,$0.20
04/17/2023,$0.20,N/A,$0.20,$0.20,$0.20
04/14/2023,$0.20,200,$0.20,$0.20,$0.20
04/13/2023,$0.20,N/A,$0.20,$0.20,$0.20
04/12/2023,$0.20,N/A,$0.20,$0.20,$0.20
04/11/2023,$0.20,N/A,$0.20,$0.20,$0.20
04/10/2023,$0.20,300,$0.20,$0.20,$0.20
04/06/2023,$0.17,N/A,$0.17,$0.17,$0.17
04/05/2023,$0.17,N/A,$0.17,$0.17,$0.17
04/04/2023,$0.17,11150,$0.20,$0.20,$0.17
04/03/2023,$0.1661,N/A,$0.1661,$0.1661,$0.1661
03/31/2023,$0.1661,N/A,$0.1661,$0.1661,$0.1661
03/30/2023,$0.1661,103,$0.1661,$0.1661,$0.1661
03/29/2023,$0.1969,535,$0.2236,$0.2236,$0.1969
03/28/2023,$0.1981,1101,$0.1981,$0.1981,$0.1981
03/27/2023,$0.23,2400,$0.185,$0.23,$0.185
03/24/2023,$0.2312,N/A,$0.2312,$0.2312,$0.2312
03/23/2023,$0.2312,15143,$0.1513,$0.2313,$0.1513
03/22/2023,$0.2303,1604,$0.2289,$0.2303,$0.2289
03/21/2023,$0.2338,N/A,$0.2338,$0.2338,$0.2338
03/20/2023,$0.2338,500,$0.2338,$0.2338,$0.2338
03/17/2023,$0.1532,N/A,$0.1532,$0.1532,$0.1532
03/16/2023,$0.1532,188,$0.1532,$0.1532,$0.1532
03/15/2023,$0.2381,N/A,$0.2381,$0.2381,$0.2381
03/14/2023,$0.2381,150,$0.2381,$0.2381,$0.2381
03/13/2023,$0.19,503,$0.19,$0.19,$0.19
03/10/2023,$0.25,200,$0.25,$0.25,$0.25
03/09/2023,$0.26,1670,$0.25,$0.26,$0.25
03/08/2023,$0.25,N/A,$0.25,$0.25,$0.25
03/07/2023,$0.25,N/A,$0.25,$0.25,$0.25
03/06/2023,$0.25,4132,$0.25,$0.25,$0.25
03/03/2023,$0.15,510,$0.15,$0.15,$0.15
03/02/2023,$0.185,N/A,$0.185,$0.185,$0.185
03/01/2023,$0.185,N/A,$0.185,$0.185,$0.185
02/28/2023,$0.185,N/A,$0.185,$0.185,$0.185
02/27/2023,$0.185,N/A,$0.185,$0.185,$0.185
02/24/2023,$0.185,N/A,$0.185,$0.185,$0.185
02/23/2023,$0.185,N/A,$0.185,$0.185,$0.185
02/22/2023,$0.185,N/A,$0.185,$0.185,$0.185
02/21/2023,$0.185,N/A,$0.185,$0.185,$0.185
02/17/2023,$0.185,1210,$0.15,$0.185,$0.15
02/16/2023,$0.1515,193,$0.1515,$0.1515,$0.1515
02/15/2023,$0.19,N/A,$0.19,$0.19,$0.19
02/14/2023,$0.19,N/A,$0.19,$0.19,$0.19
02/13/2023,$0.19,601,$0.20,$0.20,$0.19
02/10/2023,$0.20,N/A,$0.20,$0.20,$0.20
02/09/2023,$0.20,1000,$0.20,$0.20,$0.20
02/08/2023,$0.20,402,$0.20,$0.20,$0.20
02/07/2023,$0.35,870,$0.24,$0.35,$0.24
02/06/2023,$0.215,N/A,$0.215,$0.215,$0.215
02/03/2023,$0.215,N/A,$0.215,$0.215,$0.215
02/02/2023,$0.215,N/A,$0.215,$0.215,$0.215
02/01/2023,$0.215,N/A,$0.215,$0.215,$0.215
01/31/2023,$0.215,N/A,$0.215,$0.215,$0.215
01/30/2023,$0.215,N/A,$0.215,$0.215,$0.215
01/27/2023,$0.215,478,$0.25,$0.25,$0.215
01/26/2023,$0.15,N/A,$0.15,$0.15,$0.15
01/25/2023,$0.15,N/A,$0.15,$0.15,$0.15
01/24/2023,$0.15,500,$0.15,$0.15,$0.15
01/23/2023,$0.15,N/A,$0.15,$0.15,$0.15
01/20/2023,$0.15,N/A,$0.15,$0.15,$0.15
01/19/2023,$0.15,10288,$0.15,$0.15,$0.15
01/18/2023,$0.25,N/A,$0.25,$0.25,$0.25
01/17/2023,$0.25,N/A,$0.25,$0.25,$0.25
01/13/2023,$0.25,10000,$0.25,$0.25,$0.25
01/12/2023,$0.25,2034,$0.15,$0.25,$0.15
01/11/2023,$0.15,N/A,$0.15,$0.15,$0.15
01/10/2023,$0.15,N/A,$0.15,$0.15,$0.15
01/09/2023,$0.15,N/A,$0.15,$0.15,$0.15
01/06/2023,$0.15,N/A,$0.15,$0.15,$0.15
01/05/2023,$0.15,N/A,$0.15,$0.15,$0.15
01/04/2023,$0.15,1000,$0.15,$0.15,$0.15
01/03/2023,$0.215,2400,$0.25,$0.25,$0.215
12/30/2022,$0.15,N/A,$0.15,$0.15,$0.15
12/29/2022,$0.15,100,$0.15,$0.15,$0.15
12/28/2022,$0.15,N/A,$0.15,$0.15,$0.15
12/27/2022,$0.15,N/A,$0.15,$0.15,$0.15
12/23/2022,$0.15,N/A,$0.15,$0.15,$0.15
12/22/2022,$0.15,130,$0.15,$0.15,$0.15
12/21/2022,$0.25,N/A,$0.25,$0.25,$0.25
12/20/2022,$0.25,N/A,$0.25,$0.25,$0.25
12/19/2022,$0.25,2000,$0.25,$0.25,$0.25
12/16/2022,$0.25,N/A,$0.25,$0.25,$0.25
12/15/2022,$0.25,N/A,$0.25,$0.25,$0.25
12/14/2022,$0.25,N/A,$0.25,$0.25,$0.25
12/13/2022,$0.25,N/A,$0.25,$0.25,$0.25
12/12/2022,$0.25,N/A,$0.25,$0.25,$0.25
12/09/2022,$0.25,N/A,$0.25,$0.25,$0.25
12/08/2022,$0.25,1580,$0.25,$0.25,$0.25
12/07/2022,$0.25,1500,$0.25,$0.25,$0.25
12/06/2022,$0.15,N/A,$0.15,$0.15,$0.15
12/05/2022,$0.15,N/A,$0.15,$0.15,$0.15
12/02/2022,$0.15,N/A,$0.15,$0.15,$0.15
12/01/2022,$0.15,1000,$0.15,$0.15,$0.15
11/30/2022,$0.25,N/A,$0.25,$0.25,$0.25
11/29/2022,$0.25,N/A,$0.25,$0.25,$0.25
11/28/2022,$0.25,N/A,$0.25,$0.25,$0.25
11/25/2022,$0.25,N/A,$0.25,$0.25,$0.25
11/23/2022,$0.25,1600,$0.25,$0.25,$0.25
11/22/2022,$0.20,100,$0.20,$0.20,$0.20
11/21/2022,$0.25,2400,$0.25,$0.25,$0.25
11/18/2022,$0.25,N/A,$0.25,$0.25,$0.25
11/17/2022,$0.25,N/A,$0.25,$0.25,$0.25
11/16/2022,$0.25,250,$0.25,$0.25,$0.25
11/15/2022,$0.25,N/A,$0.25,$0.25,$0.25
11/14/2022,$0.25,N/A,$0.25,$0.25,$0.25
11/11/2022,$0.25,100,$0.25,$0.25,$0.25
11/10/2022,$0.1513,N/A,$0.1513,$0.1513,$0.1513
11/09/2022,$0.1513,N/A,$0.1513,$0.1513,$0.1513
11/08/2022,$0.1513,N/A,$0.1513,$0.1513,$0.1513
11/07/2022,$0.1513,N/A,$0.1513,$0.1513,$0.1513
11/04/2022,$0.1513,N/A,$0.1513,$0.1513,$0.1513
11/03/2022,$0.1513,N/A,$0.1513,$0.1513,$0.1513
11/02/2022,$0.1513,600,$0.25,$0.25,$0.1513
11/01/2022,$0.15,N/A,$0.15,$0.15,$0.15
10/31/2022,$0.15,500,$0.25,$0.25,$0.15
10/28/2022,$0.25,N/A,$0.25,$0.25,$0.25
10/27/2022,$0.25,N/A,$0.25,$0.25,$0.25
10/26/2022,$0.25,100,$0.25,$0.25,$0.25
10/25/2022,$0.25,2000,$0.25,$0.25,$0.25
10/24/2022,$0.25,N/A,$0.25,$0.25,$0.25
10/21/2022,$0.25,2000,$0.25,$0.25,$0.25
10/20/2022,$0.30,N/A,$0.30,$0.30,$0.30
10/19/2022,$0.30,N/A,$0.30,$0.30,$0.30
10/18/2022,$0.30,1300,$0.30,$0.30,$0.30
10/17/2022,$0.25,N/A,$0.25,$0.25,$0.25
10/14/2022,$0.25,N/A,$0.25,$0.25,$0.25
10/13/2022,$0.25,N/A,$0.25,$0.25,$0.25
10/12/2022,$0.25,100,$0.25,$0.25,$0.25
10/11/2022,$0.25,900,$0.25,$0.25,$0.25
10/10/2022,$0.192,21000,$0.192,$0.192,$0.192
10/07/2022,$0.205,10200,$0.235,$0.235,$0.205
10/06/2022,$0.30,800,$0.30,$0.30,$0.30
10/05/2022,$0.30,5000,$0.30,$0.30,$0.30
10/04/2022,$0.23,N/A,$0.23,$0.23,$0.23
10/03/2022,$0.23,N/A,$0.23,$0.23,$0.23
09/30/2022,$0.23,9900,$0.25,$0.30,$0.23
09/29/2022,$0.318,N/A,$0.318,$0.318,$0.318
09/28/2022,$0.318,N/A,$0.318,$0.318,$0.318
09/27/2022,$0.318,N/A,$0.318,$0.318,$0.318
09/26/2022,$0.318,2000,$0.45,$0.45,$0.318
09/23/2022,$0.34,100,$0.34,$0.34,$0.34
09/22/2022,$0.35,N/A,$0.35,$0.35,$0.35
09/21/2022,$0.35,N/A,$0.35,$0.35,$0.35
09/20/2022,$0.35,N/A,$0.35,$0.35,$0.35
09/19/2022,$0.35,N/A,$0.35,$0.35,$0.35
09/16/2022,$0.35,N/A,$0.35,$0.35,$0.35
09/15/2022,$0.35,N/A,$0.35,$0.35,$0.35
09/14/2022,$0.35,N/A,$0.35,$0.35,$0.35
09/13/2022,$0.35,N/A,$0.35,$0.35,$0.35
09/12/2022,$0.35,400,$0.45,$0.45,$0.35
09/09/2022,$0.35,N/A,$0.35,$0.35,$0.35
09/08/2022,$0.35,N/A,$0.35,$0.35,$0.35
09/07/2022,$0.35,N/A,$0.35,$0.35,$0.35
09/06/2022,$0.35,1230,$0.45,$0.45,$0.35
09/02/2022,$0.3838,N/A,$0.3838,$0.3838,$0.3838
09/01/2022,$0.3838,N/A,$0.3838,$0.3838,$0.3838
08/31/2022,$0.3838,N/A,$0.3838,$0.3838,$0.3838
08/30/2022,$0.3838,N/A,$0.3838,$0.3838,$0.3838
08/29/2022,$0.3838,N/A,$0.3838,$0.3838,$0.3838
08/26/2022,$0.3838,N/A,$0.3838,$0.3838,$0.3838
08/25/2022,$0.3838,N/A,$0.3838,$0.3838,$0.3838
08/24/2022,$0.3838,150,$0.3838,$0.3838,$0.3838
08/23/2022,$0.40,N/A,$0.40,$0.40,$0.40
08/22/2022,$0.40,N/A,$0.40,$0.40,$0.40
08/19/2022,$0.40,930,$0.40,$0.40,$0.40
08/18/2022,$0.42,N/A,$0.42,$0.42,$0.42
08/17/2022,$0.42,N/A,$0.42,$0.42,$0.42
08/16/2022,$0.42,N/A,$0.42,$0.42,$0.42
08/15/2022,$0.42,1247,$0.41,$0.42,$0.41
08/12/2022,$0.40,144,$0.40,$0.40,$0.40
08/11/2022,$0.40,1290,$0.40,$0.40,$0.40
08/10/2022,$0.35,N/A,$0.35,$0.35,$0.35
08/09/2022,$0.35,602,$0.35,$0.35,$0.35
08/08/2022,$0.417,100,$0.417,$0.417,$0.417
08/05/2022,$0.35,N/A,$0.35,$0.35,$0.35
08/04/2022,$0.35,775,$0.35,$0.35,$0.35
08/03/2022,$0.35,N/A,$0.35,$0.35,$0.35
08/02/2022,$0.35,100,$0.35,$0.35,$0.35
08/01/2022,$0.32,N/A,$0.32,$0.32,$0.32
07/29/2022,$0.32,N/A,$0.32,$0.32,$0.32
07/28/2022,$0.32,100,$0.32,$0.32,$0.32
07/27/2022,$0.305,150,$0.305,$0.305,$0.305
07/26/2022,$0.40,N/A,$0.40,$0.40,$0.40
07/25/2022,$0.40,N/A,$0.40,$0.40,$0.40
07/22/2022,$0.40,N/A,$0.40,$0.40,$0.40
07/21/2022,$0.40,N/A,$0.40,$0.40,$0.40
07/20/2022,$0.40,N/A,$0.40,$0.40,$0.40
07/19/2022,$0.40,N/A,$0.40,$0.40,$0.40
07/18/2022,$0.40,100,$0.40,$0.40,$0.40
07/15/2022,$0.35,N/A,$0.35,$0.35,$0.35
07/14/2022,$0.35,N/A,$0.35,$0.35,$0.35
07/13/2022,$0.35,N/A,$0.35,$0.35,$0.35
07/12/2022,$0.35,N/A,$0.35,$0.35,$0.35
07/11/2022,$0.35,N/A,$0.35,$0.35,$0.35
07/08/2022,$0.35,N/A,$0.35,$0.35,$0.35
07/07/2022,$0.35,N/A,$0.35,$0.35,$0.35
07/06/2022,$0.35,6000,$0.35,$0.35,$0.35
07/05/2022,$0.30,N/A,$0.30,$0.30,$0.30
07/01/2022,$0.30,310,$0.30,$0.30,$0.30
06/30/2022,$0.40,N/A,$0.40,$0.40,$0.40
06/29/2022,$0.40,N/A,$0.40,$0.40,$0.40
06/28/2022,$0.40,N/A,$0.40,$0.40,$0.40
06/27/2022,$0.40,N/A,$0.40,$0.40,$0.40
06/24/2022,$0.40,400,$0.40,$0.40,$0.40
06/23/2022,$0.40,120,$0.40,$0.40,$0.40
06/22/2022,$0.323,N/A,$0.323,$0.323,$0.323
06/21/2022,$0.323,30789,$0.3728,$0.40,$0.32
06/17/2022,$0.3648,1250,$0.40,$0.40,$0.3648
06/16/2022,$0.39,100,$0.39,$0.39,$0.39
06/15/2022,$0.388,N/A,$0.388,$0.388,$0.388
06/14/2022,$0.388,1500,$0.40,$0.40,$0.388
06/13/2022,$0.403,N/A,$0.403,$0.403,$0.403
06/10/2022,$0.403,N/A,$0.403,$0.403,$0.403
06/09/2022,$0.403,N/A,$0.403,$0.403,$0.403
06/08/2022,$0.403,2720,$0.403,$0.403,$0.403
06/07/2022,$0.403,N/A,$0.403,$0.403,$0.403
06/06/2022,$0.403,N/A,$0.403,$0.403,$0.403
06/03/2022,$0.403,N/A,$0.403,$0.403,$0.403
06/02/2022,$0.403,N/A,$0.403,$0.403,$0.403
06/01/2022,$0.403,2280,$0.403,$0.403,$0.403
05/31/2022,$0.30,N/A,$0.30,$0.30,$0.30
05/27/2022,$0.30,N/A,$0.30,$0.30,$0.30
05/26/2022,$0.30,N/A,$0.30,$0.30,$0.30
05/25/2022,$0.30,N/A,$0.30,$0.30,$0.30
05/24/2022,$0.30,N/A,$0.30,$0.30,$0.30
05/23/2022,$0.30,N/A,$0.30,$0.30,$0.30
05/20/2022,$0.30,N/A,$0.30,$0.30,$0.30
05/19/2022,$0.30,N/A,$0.30,$0.30,$0.30
05/18/2022,$0.30,N/A,$0.30,$0.30,$0.30
05/17/2022,$0.30,N/A,$0.30,$0.30,$0.30
05/16/2022,$0.30,N/A,$0.30,$0.30,$0.30
05/13/2022,$0.30,N/A,$0.30,$0.30,$0.30
05/12/2022,$0.30,600,$0.30,$0.30,$0.30
05/11/2022,$0.37,5750,$0.37,$0.37,$0.37
05/10/2022,$0.3665,650,$0.37,$0.37,$0.3083
05/09/2022,$0.42,N/A,$0.42,$0.42,$0.42
05/06/2022,$0.42,N/A,$0.42,$0.42,$0.42
05/05/2022,$0.42,N/A,$0.42,$0.42,$0.42
05/04/2022,$0.42,N/A,$0.42,$0.42,$0.42
05/03/2022,$0.42,275,$0.42,$0.42,$0.42
05/02/2022,$0.36,300,$0.36,$0.36,$0.36
04/29/2022,$0.35,N/A,$0.35,$0.35,$0.35
04/28/2022,$0.35,N/A,$0.35,$0.35,$0.35
04/27/2022,$0.35,100,$0.35,$0.35,$0.35
04/26/2022,$0.365,N/A,$0.365,$0.365,$0.365
04/25/2022,$0.365,N/A,$0.365,$0.365,$0.365
04/22/2022,$0.365,1340,$0.365,$0.365,$0.365
04/21/2022,$0.495,244,$0.495,$0.495,$0.495
04/20/2022,$0.50,500,$0.50,$0.50,$0.50
04/19/2022,$0.50,350,$0.50,$0.50,$0.50
04/18/2022,$0.50,2000,$0.425,$0.50,$0.425
04/14/2022,$0.36,N/A,$0.36,$0.36,$0.36
04/13/2022,$0.36,900,$0.3844,$0.3844,$0.36
04/12/2022,$0.50,435,$0.50,$0.50,$0.50
04/11/2022,$0.4325,850,$0.50,$0.50,$0.4325
04/08/2022,$0.45,925,$0.35,$0.45,$0.35
04/07/2022,$0.50,1203,$0.50,$0.50,$0.405
04/06/2022,$0.50,N/A,$0.50,$0.50,$0.50
04/05/2022,$0.50,1000,$0.50,$0.50,$0.50
04/04/2022,$0.46,10050,$0.46,$0.46,$0.46
04/01/2022,$0.405,N/A,$0.405,$0.405,$0.405
03/31/2022,$0.405,N/A,$0.405,$0.405,$0.405
03/30/2022,$0.405,588,$0.405,$0.405,$0.405
03/29/2022,$0.355,330,$0.45,$0.45,$0.355
03/28/2022,$0.38,N/A,$0.38,$0.38,$0.38
03/25/2022,$0.38,3200,$0.30,$0.38,$0.30
03/24/2022,$0.445,1000,$0.445,$0.445,$0.445
03/23/2022,$0.45,N/A,$0.45,$0.45,$0.45
03/22/2022,$0.45,N/A,$0.45,$0.45,$0.45
03/21/2022,$0.45,15269,$0.40,$0.45,$0.40
03/18/2022,$0.35,N/A,$0.35,$0.35,$0.35
03/17/2022,$0.35,N/A,$0.35,$0.35,$0.35
03/16/2022,$0.35,N/A,$0.35,$0.35,$0.35
03/15/2022,$0.35,278,$0.35,$0.35,$0.35
03/14/2022,$0.35,N/A,$0.35,$0.35,$0.35
03/11/2022,$0.35,N/A,$0.35,$0.35,$0.35
03/10/2022,$0.35,N/A,$0.35,$0.35,$0.35
03/09/2022,$0.35,1428,$0.35,$0.35,$0.35
03/08/2022,$0.30,1100,$0.30,$0.30,$0.30
03/07/2022,$0.30,200,$0.40,$0.40,$0.30
03/04/2022,$0.40,N/A,$0.40,$0.40,$0.40
03/03/2022,$0.40,N/A,$0.40,$0.40,$0.40
03/02/2022,$0.40,7725,$0.401,$0.437,$0.40
03/01/2022,$0.50,1050,$0.50,$0.50,$0.50
02/28/2022,$0.43,171,$0.43,$0.43,$0.43
02/25/2022,$0.50,820,$0.48,$0.50,$0.48
02/24/2022,$0.4965,N/A,$0.4965,$0.4965,$0.4965
02/23/2022,$0.4965,N/A,$0.4965,$0.4965,$0.4965
02/22/2022,$0.4965,300,$0.50,$0.50,$0.4965
02/18/2022,$0.49,N/A,$0.49,$0.49,$0.49
02/17/2022,$0.49,N/A,$0.49,$0.49,$0.49
02/16/2022,$0.49,N/A,$0.49,$0.49,$0.49
02/15/2022,$0.49,275,$0.55,$0.55,$0.49
02/14/2022,$0.42,N/A,$0.42,$0.42,$0.42
02/11/2022,$0.42,N/A,$0.42,$0.42,$0.42
02/10/2022,$0.42,100,$0.42,$0.42,$0.42
02/09/2022,$0.46,N/A,$0.46,$0.46,$0.46
02/08/2022,$0.46,N/A,$0.46,$0.46,$0.46
02/07/2022,$0.46,11906,$0.50,$0.50,$0.46
02/04/2022,$0.4643,N/A,$0.4643,$0.4643,$0.4643
02/03/2022,$0.4643,N/A,$0.4643,$0.4643,$0.4643
02/02/2022,$0.4643,N/A,$0.4643,$0.4643,$0.4643
02/01/2022,$0.4643,N/A,$0.4643,$0.4643,$0.4643
01/31/2022,$0.4643,N/A,$0.4643,$0.4643,$0.4643
01/28/2022,$0.4643,N/A,$0.4643,$0.4643,$0.4643
01/27/2022,$0.4643,N/A,$0.4643,$0.4643,$0.4643
01/26/2022,$0.4643,N/A,$0.4643,$0.4643,$0.4643
01/25/2022,$0.4643,N/A,$0.4643,$0.4643,$0.4643
01/24/2022,$0.4643,18075,$0.48,$0.48,$0.4643
01/21/2022,$0.60,1317,$0.60,$0.60,$0.585
01/20/2022,$0.5925,10950,$0.5895,$0.5925,$0.585
01/19/2022,$0.5725,N/A,$0.5725,$0.5725,$0.5725
01/18/2022,$0.5725,730,$0.65,$0.65,$0.5725
01/14/2022,$0.5001,N/A,$0.5001,$0.5001,$0.5001
01/13/2022,$0.5001,N/A,$0.5001,$0.5001,$0.5001
01/12/2022,$0.5001,N/A,$0.5001,$0.5001,$0.5001
01/11/2022,$0.5001,32950,$0.60,$0.60,$0.50
01/10/2022,$0.60,N/A,$0.60,$0.60,$0.60
01/07/2022,$0.60,450,$0.5999,$0.60,$0.5999
01/06/2022,$0.60,256,$0.60,$0.60,$0.60
01/05/2022,$0.45,N/A,$0.45,$0.45,$0.45
01/04/2022,$0.45,250,$0.45,$0.45,$0.45
01/03/2022,$0.4501,100,$0.4501,$0.4501,$0.4501
12/31/2021,$0.45,N/A,$0.45,$0.45,$0.45
12/30/2021,$0.45,N/A,$0.45,$0.45,$0.45
12/29/2021,$0.45,N/A,$0.45,$0.45,$0.45
12/28/2021,$0.45,12000,$0.45,$0.45,$0.45
12/27/2021,$0.60,13996,$0.45,$0.60,$0.45
12/23/2021,$0.475,N/A,$0.475,$0.475,$0.475
12/22/2021,$0.475,N/A,$0.475,$0.475,$0.475
12/21/2021,$0.475,6010,$0.475,$0.475,$0.475
12/20/2021,$0.40,N/A,$0.40,$0.40,$0.40
12/17/2021,$0.40,N/A,$0.40,$0.40,$0.40
12/16/2021,$0.40,N/A,$0.40,$0.40,$0.40
12/15/2021,$0.40,1001,$0.40,$0.40,$0.40
12/14/2021,$0.53,4385,$0.50,$0.55,$0.50
12/13/2021,$0.60,N/A,$0.60,$0.60,$0.60
12/10/2021,$0.60,510,$0.60,$0.60,$0.60
12/09/2021,$0.60,288,$0.60,$0.60,$0.60
12/08/2021,$0.50,N/A,$0.50,$0.50,$0.50
12/07/2021,$0.50,1575,$0.50,$0.50,$0.50
12/06/2021,$0.45,160,$0.45,$0.45,$0.45
12/03/2021,$0.465,N/A,$0.465,$0.465,$0.465
12/02/2021,$0.465,N/A,$0.465,$0.465,$0.465
12/01/2021,$0.465,100,$0.465,$0.465,$0.465
11/30/2021,$0.525,N/A,$0.525,$0.525,$0.525
11/29/2021,$0.525,1517,$0.55,$0.55,$0.525
11/26/2021,$0.585,1555,$0.60,$0.60,$0.585
11/24/2021,$0.6499,770,$0.65,$0.65,$0.6499
11/23/2021,$0.65,400,$0.585,$0.65,$0.585
11/22/2021,$0.65,600,$0.585,$0.65,$0.585
