Date,Close/Last,Volume,Open,High,Low
10/21/2024,$81.2674,4016863,$80.964,$81.412,$80.596
10/18/2024,$80.7307,3408028,$80.586,$81.2094,$80.2564
10/17/2024,$80.2814,2656214,$79.9394,$80.488,$79.5834
10/16/2024,$79.9267,4230913,$78.982,$80.23,$78.9287
10/15/2024,$79.3334,5329707,$80.228,$81.4033,$78.9054
10/14/2024,$80.1727,3109123,$79.0107,$80.2634,$78.821
10/11/2024,$79.1687,2648294,$78.596,$79.3547,$78.3817
10/10/2024,$78.0907,3106978,$78.6667,$78.9414,$77.6807
10/09/2024,$78.4774,3892693,$77.9334,$79.1274,$77.5972
10/08/2024,$77.8354,3680998,$76.7614,$77.9847,$76.3827
10/07/2024,$76.7614,3743743,$76.8994,$78.0927,$76.516
10/04/2024,$76.9934,3858598,$76.8814,$77.1334,$76.098
10/03/2024,$76.6207,2845274,$76.504,$76.794,$75.926
10/02/2024,$76.9947,3453913,$77.424,$77.8034,$76.8424
10/01/2024,$77.466,4557463,$76.9107,$77.7467,$76.3594
09/30/2024,$76.7734,5367822,$76.936,$77.1774,$76.1267
09/27/2024,$76.402,5019537,$77.6467,$77.6467,$75.9067
09/26/2024,$77.308,4800598,$76.3087,$77.5134,$75.79
09/25/2024,$76.1874,4341328,$75.7834,$76.2574,$75.322
09/24/2024,$75.2814,5966262,$74.0334,$75.3667,$73.3334
09/23/2024,$74.656,5497437,$74.4367,$74.7734,$73.8634
09/20/2024,$73.9367,13211123,$74.0154,$74.8434,$73.6354
09/19/2024,$74.3767,5517927,$75.7714,$76.394,$74.0927
09/18/2024,$75.546,4714813,$75.418,$76.1754,$75.1574
09/17/2024,$75.1947,4274338,$75.2907,$75.8284,$74.871
09/16/2024,$75.3814,5534697,$75.6354,$76.2034,$74.71
09/13/2024,$75.032,3384163,$74.8634,$75.4324,$74.4647
09/12/2024,$74.662,5314137,$74.2394,$74.8444,$73.82
09/11/2024,$74.1754,6677997,$75.314,$75.314,$73.1067
09/10/2024,$75.2954,3448198,$74.5467,$75.5434,$74.5467
09/09/2024,$74.9347,3644323,$74.932,$75.67,$74.4474
09/06/2024,$74.612,4886368,$75.952,$76.211,$74.4887
09/05/2024,$75.8394,6633387,$75.8574,$75.908,$74.52
09/04/2024,$75.8487,3328483,$76.0114,$76.1904,$75.045
09/03/2024,$75.7874,5974812,$75.488,$75.996,$74.8567
08/30/2024,$75.3314,5315427,$75.884,$76.0807,$74.6054
08/29/2024,$75.898,4551643,$76.218,$76.5927,$75.4534
08/28/2024,$75.9134,4486633,$74.9214,$76.60,$74.9214
08/27/2024,$75.182,3226723,$74.866,$75.212,$74.4507
08/26/2024,$74.6854,3194908,$74.44,$74.9804,$74.3834
08/23/2024,$74.438,3847888,$75.52,$75.9214,$74.1327
08/22/2024,$75.178,4264183,$75.288,$76.0154,$74.8007
08/21/2024,$75.8774,4046338,$75.666,$76.236,$75.1287
08/20/2024,$75.1047,4369228,$74.7334,$75.532,$74.4034
08/19/2024,$74.7667,3484078,$74.854,$74.854,$73.936
08/16/2024,$74.6347,3947113,$74.6174,$75.05,$74.2607
08/15/2024,$74.3927,5073552,$75.6667,$76.00,$73.7484
08/14/2024,$75.2814,5731752,$74.0207,$75.4237,$74.0207
08/13/2024,$74.3147,4804753,$74.62,$74.959,$74.0054
08/12/2024,$74.738,5811087,$74.708,$75.0317,$74.0274
08/09/2024,$74.9607,3131548,$74.4687,$75.0954,$74.0847
08/08/2024,$74.7267,4225243,$73.938,$75.29,$73.692
08/07/2024,$73.9367,5428137,$73.934,$75.445,$73.798
08/06/2024,$74.0867,6408732,$73.252,$75.267,$73.252
08/05/2024,$73.7014,6767322,$76.3667,$76.3667,$73.4204
08/02/2024,$75.8014,7161476,$75.9487,$75.9487,$73.86
08/01/2024,$75.56,5068707,$75.3867,$76.056,$74.88
07/31/2024,$75.0894,7576736,$76.492,$76.492,$74.8814
07/30/2024,$76.06,6321762,$74.5667,$76.234,$74.4447
07/29/2024,$74.546,4888048,$74.648,$74.7694,$73.6604
07/26/2024,$74.0207,8248841,$72.9494,$74.9634,$72.7394
07/25/2024,$72.8607,13218263,$70.0474,$74.1454,$70.0474
07/24/2024,$70.0474,8381861,$70.072,$70.7727,$69.3334
07/23/2024,$69.934,4923163,$70.0407,$70.797,$69.7834
07/22/2024,$70.4734,6479562,$69.9334,$70.9697,$69.9334
07/19/2024,$69.524,5891742,$68.6427,$69.7814,$68.5627
07/18/2024,$68.5394,5544432,$69.4454,$70.1267,$68.441
07/17/2024,$69.5754,5015262,$69.7074,$70.4487,$69.4867
07/16/2024,$69.568,4094323,$69.7387,$70.306,$69.2214
07/15/2024,$69.494,4540378,$68.8574,$70.1959,$68.7107
07/12/2024,$69.3407,5511642,$69.062,$70.378,$68.8637
07/11/2024,$68.866,6605232,$68.2547,$69.544,$68.0667
07/10/2024,$68.546,4356553,$68.022,$68.768,$67.6454
07/09/2024,$67.708,3646093,$68.0167,$68.258,$67.5454
07/08/2024,$68.186,3863488,$68.1394,$68.87,$67.882
07/05/2024,$68.4547,4575118,$68.294,$68.6386,$67.7227
07/03/2024,$68.036,3824308,$68.8927,$69.222,$67.6617
07/02/2024,$69.1374,5668062,$67.8654,$69.1867,$67.5927
07/01/2024,$67.7547,8139476,$70.0047,$70.491,$67.2367
06/28/2024,$70.404,8784926,$70.2094,$71.2356,$69.9497
06/27/2024,$70.4947,4965103,$70.3107,$70.52,$69.774
06/26/2024,$70.0567,6037362,$69.8667,$70.3465,$69.5847
06/25/2024,$70.5194,6793947,$72.4087,$72.4087,$70.126
06/24/2024,$72.2347,5449047,$72.43,$72.43,$71.652
06/21/2024,$72.1194,9953635,$72.3934,$72.748,$71.8267
06/20/2024,$72.038,10866115,$70.6334,$72.2164,$70.6334
06/18/2024,$70.4434,5784252,$69.6054,$70.5944,$69.471
06/17/2024,$69.55,9738745,$67.1347,$69.846,$66.9374
06/14/2024,$67.154,8085836,$66.376,$67.1614,$65.924
06/13/2024,$66.3854,6761292,$66.736,$66.926,$66.158
06/12/2024,$66.9494,7384511,$66.4614,$67.7434,$65.994
06/11/2024,$66.6687,9533005,$65.2454,$66.86,$65.0634
06/10/2024,$65.0094,5322237,$65.3954,$65.5074,$64.6467
06/07/2024,$65.2467,5298702,$65.6707,$65.8789,$65.0014
06/06/2024,$65.4947,8162486,$65.498,$66.1547,$65.3974
06/05/2024,$65.124,10149655,$64.5467,$65.1594,$64.3137
06/04/2024,$64.6867,4403008,$63.3734,$64.7747,$63.3734
06/03/2024,$63.774,6590052,$63.9567,$64.3467,$63.60
05/31/2024,$64.2174,11552109,$64.5027,$64.8554,$63.9807
05/30/2024,$64.2427,5952882,$63.9327,$65.00,$63.7584
05/29/2024,$63.86,6436977,$63.4294,$63.9814,$63.166
05/28/2024,$63.834,7215311,$65.5674,$65.5887,$63.77
05/24/2024,$65.7974,5084112,$65.1467,$66.0447,$65.1467
05/23/2024,$65.058,7891931,$66.0667,$66.313,$64.8947
05/22/2024,$66.096,4688173,$66.6314,$66.7367,$65.8674
05/21/2024,$66.3727,4869958,$66.604,$66.9367,$66.0014
05/20/2024,$66.3554,5960742,$67.49,$67.49,$66.2454
05/17/2024,$67.4707,6028587,$67.0654,$67.5127,$66.945
05/16/2024,$67.0654,4658533,$67.1787,$67.6281,$66.693
05/15/2024,$67.3587,5329287,$67.6147,$67.978,$67.1574
05/14/2024,$67.118,8816096,$67.47,$67.47,$66.0077
05/13/2024,$67.5167,7171931,$68.4174,$68.4174,$67.2028
05/10/2024,$67.9554,4960813,$68.4414,$68.7214,$67.5412
05/09/2024,$68.7147,3679918,$68.25,$68.9164,$68.0127
05/08/2024,$68.0227,4232338,$68.30,$68.718,$68.0214
05/07/2024,$68.0474,5951202,$67.7394,$68.1947,$67.528
05/06/2024,$67.7394,5225202,$67.4334,$67.9577,$67.0114
05/03/2024,$67.53,6269592,$66.8907,$67.966,$66.8907
05/02/2024,$67.082,6170382,$66.9414,$67.1954,$66.6687
05/01/2024,$67.0074,9165640,$67.0634,$67.8667,$66.946
04/30/2024,$67.5507,7933511,$68.572,$69.019,$67.266
04/29/2024,$69.136,4485868,$69.3487,$69.4087,$68.4547
04/26/2024,$69.5954,5036082,$69.7327,$70.3727,$69.387
04/25/2024,$70.2754,13769048,$68.00,$71.143,$67.052
04/24/2024,$72.8467,6926577,$72.42,$73.268,$71.932
04/23/2024,$72.8234,4968223,$73.3834,$73.3834,$72.4294
04/22/2024,$72.764,5146452,$73.3074,$73.5187,$72.0694
04/19/2024,$72.7294,4745728,$73.564,$73.6667,$72.076
04/18/2024,$73.404,4264018,$73.672,$74.158,$73.0047
04/17/2024,$72.9867,4920853,$73.546,$73.5533,$72.7427
04/16/2024,$72.634,8090906,$71.554,$73.00,$71.5507
04/15/2024,$71.2847,4873393,$72.916,$72.9547,$71.2474
04/12/2024,$71.766,3947803,$71.80,$72.1667,$71.4784
04/11/2024,$72.20,4494628,$72.992,$72.992,$71.7884
04/10/2024,$72.8734,3318838,$72.7314,$73.1027,$72.4554
04/09/2024,$73.0494,4351588,$74.2534,$74.5474,$72.6204
04/08/2024,$73.816,3703213,$74.504,$74.694,$73.7274
04/05/2024,$74.504,4201963,$73.532,$74.7474,$73.532
04/04/2024,$73.3087,4619263,$75.5834,$75.6014,$73.2494
04/03/2024,$75.53,4227373,$75.998,$76.6157,$75.4807
04/02/2024,$76.014,4883713,$75.6727,$76.136,$75.4267
04/01/2024,$75.352,3552808,$75.2147,$75.5847,$74.8334
03/28/2024,$75.2587,4394803,$76.0647,$76.1814,$75.042
03/27/2024,$75.7014,5536287,$76.2534,$76.2707,$74.8987
03/26/2024,$75.652,5295432,$75.432,$76.0427,$74.924
03/25/2024,$75.8047,5252937,$77.6494,$77.6767,$75.762
03/22/2024,$77.8354,4103878,$77.5294,$77.9064,$77.0587
03/21/2024,$77.5294,6416202,$76.6407,$77.9407,$76.276
03/20/2024,$76.3527,4456288,$76.0827,$76.382,$75.7407
03/19/2024,$75.642,3959263,$74.772,$75.7514,$74.7667
03/18/2024,$74.2554,4881463,$74.838,$75.0227,$74.1034
03/15/2024,$74.212,8006816,$74.2274,$74.7994,$74.0267
03/14/2024,$74.46,5616822,$73.6667,$74.54,$73.3814
03/13/2024,$73.4267,4021843,$72.928,$73.6977,$72.5667
03/12/2024,$72.9734,4639483,$72.40,$73.2307,$72.3192
03/11/2024,$72.4087,3443113,$72.6327,$72.6327,$71.438
03/08/2024,$72.28,4750048,$72.2627,$73.00,$71.9254
03/07/2024,$72.6287,3963973,$72.6967,$73.1123,$72.40
03/06/2024,$72.11,5009187,$71.978,$72.6474,$71.6654
03/05/2024,$71.978,4451653,$72.1367,$72.324,$71.8277
03/04/2024,$71.8654,4823923,$72.5374,$72.7194,$71.5227
03/01/2024,$72.3634,3503218,$72.3807,$72.7487,$72.142
02/29/2024,$72.4947,6343032,$73.2634,$73.2634,$71.8764
02/28/2024,$72.864,5051997,$72.00,$72.9327,$71.658
02/27/2024,$72.1167,5321667,$71.28,$72.238,$70.5894
02/26/2024,$70.8047,5078847,$70.5934,$71.2534,$70.4124
02/23/2024,$70.5347,3357598,$70.262,$71.0744,$70.2494
02/22/2024,$70.3207,4585228,$69.5467,$70.5942,$69.5467
02/21/2024,$69.318,3898738,$69.2747,$69.8334,$68.88
02/20/2024,$69.042,6205557,$70.0487,$70.4094,$68.8507
02/16/2024,$70.07,6647022,$70.3487,$70.7007,$69.466
02/15/2024,$69.86,6092682,$70.0654,$70.48,$69.1354
02/14/2024,$69.9534,7728071,$69.00,$70.04,$68.9754
02/13/2024,$69.284,7311941,$68.3334,$69.448,$68.3334
02/12/2024,$68.426,6122367,$68.38,$68.4854,$67.7907
02/09/2024,$68.388,8307431,$68.3927,$69.422,$68.1167
02/08/2024,$68.0554,12152769,$67.3667,$71.2944,$67.286
02/07/2024,$71.1347,9083800,$70.3807,$71.6026,$70.032
02/06/2024,$70.124,4380718,$70.308,$70.4214,$69.7244
02/05/2024,$70.3747,5139222,$69.5834,$70.4817,$69.3747
02/02/2024,$69.8207,4720783,$69.1334,$70.3047,$68.994
02/01/2024,$69.45,4171438,$68.7407,$69.4707,$68.086
01/31/2024,$68.2034,4962973,$69.1214,$69.7236,$68.1627
01/30/2024,$69.408,3853813,$68.6667,$69.838,$68.4767
01/29/2024,$68.6674,3838363,$68.2707,$68.8427,$67.8134
01/26/2024,$68.1674,4020028,$68.4254,$68.5947,$67.8707
01/25/2024,$68.2694,5103447,$68.2614,$68.292,$67.5674
01/24/2024,$67.8967,5562132,$68.3674,$68.3674,$67.335
01/23/2024,$68.3547,7104296,$69.1667,$69.322,$67.4294
01/22/2024,$69.0627,5432442,$68.574,$69.2773,$67.7127
01/19/2024,$68.54,10196905,$67.708,$69.1497,$67.6587
01/18/2024,$67.702,7751666,$65.8054,$67.7067,$65.8054
01/17/2024,$66.144,7677956,$66.076,$66.9634,$65.5987
01/16/2024,$66.0167,8722766,$63.7994,$66.4554,$63.622
01/12/2024,$63.5374,5014692,$63.2254,$63.86,$62.7374
01/11/2024,$62.974,4963948,$62.5074,$63.1447,$62.3834
01/10/2024,$62.4367,6062607,$61.8307,$62.5208,$61.8307
01/09/2024,$61.86,5700222,$61.6254,$61.9427,$61.4167
01/08/2024,$61.8627,9176170,$61.7727,$62.2414,$60.9667
01/05/2024,$61.6934,7020416,$62.3334,$62.52,$61.6267
01/04/2024,$62.3867,5594877,$63.0334,$63.4177,$62.3387
01/03/2024,$62.914,6985677,$63.4734,$63.9027,$62.7587
01/02/2024,$62.9987,5940132,$63.2594,$64.3787,$62.8887
12/29/2023,$63.3387,5250177,$62.966,$63.3887,$62.7534
12/28/2023,$62.7474,3493228,$63.046,$63.0557,$62.624
12/27/2023,$62.8367,3054853,$62.6667,$62.9227,$62.406
12/26/2023,$62.804,3876508,$63.3787,$63.526,$62.6947
12/22/2023,$63.4707,5027577,$63.8367,$64.1708,$63.4214
12/21/2023,$63.8367,3649648,$63.588,$64.1427,$63.523
12/20/2023,$63.35,4493503,$64.20,$64.606,$63.3334
12/19/2023,$64.284,4391218,$64.252,$64.444,$63.9127
12/18/2023,$64.0087,6100332,$63.532,$64.284,$63.532
12/15/2023,$63.438,14114528,$63.2467,$63.4927,$62.404
12/14/2023,$63.408,9190480,$65.5814,$65.5814,$63.0354
12/13/2023,$65.5607,5512392,$65.1034,$65.8667,$64.9347
12/12/2023,$64.8527,4226278,$64.788,$64.881,$64.472
12/11/2023,$64.368,5336577,$63.6687,$64.641,$63.5534
12/08/2023,$63.0587,6341517,$63.5327,$63.8654,$62.7954
12/07/2023,$63.5807,8867726,$65.8667,$65.8667,$63.5427
12/06/2023,$65.68,5601087,$65.49,$65.786,$65.2674
12/05/2023,$65.198,4843213,$65.472,$65.4814,$64.7064
12/04/2023,$65.548,7050596,$65.232,$65.8774,$64.7034
12/01/2023,$65.368,4825213,$65.6334,$65.9207,$65.2187
11/30/2023,$65.492,7646966,$65.008,$65.5207,$64.74
11/29/2023,$64.9294,4136443,$65.0467,$65.1834,$64.652
11/28/2023,$65.162,4081588,$65.8054,$65.929,$64.8014
11/27/2023,$65.542,4247953,$65.6434,$66.0047,$65.4767
11/24/2023,$65.8107,1464134,$66.1734,$66.1734,$65.6507
11/22/2023,$66.0974,3815233,$65.6374,$66.338,$65.4897
11/21/2023,$65.5727,4263433,$65.3274,$65.871,$65.1527
11/20/2023,$65.2407,5087667,$64.6667,$65.5154,$64.366
11/17/2023,$64.57,6271662,$65.434,$65.434,$64.382
11/16/2023,$64.7994,8826116,$65.1267,$65.348,$64.6134
11/15/2023,$64.889,9928135,$65.4267,$65.5727,$64.6814
11/14/2023,$65.5307,7600301,$66.7334,$67.064,$65.3454
11/13/2023,$66.3947,4817788,$65.7527,$66.6094,$65.7022
11/10/2023,$65.748,4854058,$65.3774,$65.9794,$65.178
11/09/2023,$65.2094,5560017,$64.766,$65.5164,$64.6127
11/08/2023,$64.9134,3768598,$65.00,$65.3764,$64.5914
11/07/2023,$64.974,6441507,$63.9214,$65.0547,$63.526
11/06/2023,$63.74,3835798,$63.746,$64.0054,$63.46
11/03/2023,$63.5227,4643038,$63.3334,$63.9567,$63.3334
11/02/2023,$63.206,7382246,$62.486,$63.8587,$62.486
11/01/2023,$63.044,8041571,$62.328,$63.1087,$61.70
10/31/2023,$62.0294,6850257,$62.1727,$62.2424,$61.6644
10/30/2023,$62.0094,8268281,$61.66,$62.4854,$61.1976
10/27/2023,$61.6374,10669285,$61.8307,$62.062,$61.0619
10/26/2023,$61.4427,14248973,$60.2667,$62.141,$59.7255
10/25/2023,$58.328,7617116,$57.8254,$58.468,$57.34
10/24/2023,$58.1334,5697162,$58.6414,$59.1764,$58.018
10/23/2023,$58.578,8572661,$60.768,$60.768,$58.4814
10/20/2023,$60.4707,6757062,$60.0194,$60.9574,$59.862
10/19/2023,$59.8927,9001825,$61.4667,$61.4667,$59.5402
